TRANSFER_ID,PAYER_ACCOUNT,PAYEE_ACCOUNT,CHANNEL,AMOUNT,CURRENCY,PAYER_COUNTRY,PAYEE_COUNTRY,BOOKED_DATE,BOOKED_AT
TX-000017,ACC-1112,ACC-1126,crypto,75.31,EUR,DE,DE,2026-09-01,2026-09-01 08:13:35
TX-000018,ACC-1135,ACC-1138,wire,94.08,EUR,DE,IT,2026-09-01,2026-09-01 05:31:43
TX-000019,ACC-1058,ACC-1079,cash_deposit,317.28,EUR,NL,IT,2026-09-01,2026-09-01 09:18:38
TX-000020,ACC-1148,ACC-1084,wire,15.91,EUR,PL,NL,2026-09-01,2026-09-01 19:58:40
TX-000021,ACC-1001,ACC-1128,crypto,196.50,EUR,FR,ES,2026-09-01,2026-09-01 02:18:57
TX-000022,ACC-1094,ACC-1026,cash_deposit,198.01,EUR,ES,PL,2026-09-01,2026-09-01 00:00:13
TX-000023,ACC-1095,ACC-1025,cash_deposit,49.83,EUR,IT,FR,2026-09-01,2026-09-01 11:10:32
TX-000024,ACC-1126,ACC-1131,card,115.93,EUR,DE,FR,2026-09-01,2026-09-01 00:15:54
TX-000025,ACC-1121,ACC-1027,wire,61.84,EUR,DE,ES,2026-09-01,2026-09-01 10:11:49
TX-000026,ACC-1127,ACC-1097,wire,166.45,EUR,DE,FR,2026-09-01,2026-09-01 13:31:42
TX-000027,ACC-1105,ACC-1084,wire,148.92,EUR,NL,NL,2026-09-01,2026-09-01 10:23:20
TX-000028,ACC-1006,ACC-1015,wire,289.73,EUR,ES,DE,2026-09-01,2026-09-01 20:25:22
TX-000029,ACC-1082,ACC-1048,card,338.77,EUR,IT,PL,2026-09-01,2026-09-01 09:18:15
TX-000030,ACC-1111,ACC-1104,card,490.89,EUR,IT,PL,2026-09-01,2026-09-01 09:48:46
TX-000031,ACC-1118,ACC-1135,cash_deposit,193.31,EUR,FR,DE,2026-09-01,2026-09-01 19:41:20
TX-000032,ACC-1016,ACC-1013,wire,346.80,EUR,ES,ES,2026-09-01,2026-09-01 17:59:23
TX-000033,ACC-1031,ACC-1116,crypto,499.16,EUR,PL,DE,2026-09-01,2026-09-01 15:58:09
TX-000034,ACC-1125,ACC-1101,card,524.43,EUR,DE,PL,2026-09-01,2026-09-01 08:06:17
TX-000035,ACC-1038,ACC-1012,cash_deposit,248.37,EUR,NL,NL,2026-09-01,2026-09-01 09:24:08
TX-000036,ACC-1000,ACC-1018,card,34.26,EUR,NL,FR,2026-09-01,2026-09-01 21:55:11
TX-000037,ACC-1130,ACC-1099,cash_deposit,227.83,EUR,PL,PL,2026-09-01,2026-09-01 04:03:57
TX-000038,ACC-1132,ACC-1101,wire,154.59,EUR,FR,PL,2026-09-01,2026-09-01 23:57:11
TX-000039,ACC-1121,ACC-1085,card,185.06,EUR,DE,ES,2026-09-01,2026-09-01 12:27:22
TX-000040,ACC-1114,ACC-1117,cash_deposit,668.46,EUR,PL,IT,2026-09-01,2026-09-01 16:13:15
TX-000041,ACC-1050,ACC-1064,wire,48.59,EUR,PL,DE,2026-09-01,2026-09-01 00:47:23
TX-000042,ACC-1060,ACC-1020,cash_deposit,283.66,EUR,NL,IT,2026-09-01,2026-09-01 10:56:13
TX-000043,ACC-1034,ACC-1041,wire,22.35,EUR,FR,PL,2026-09-01,2026-09-01 12:01:53
TX-000044,ACC-1052,ACC-1081,card,29.09,EUR,DE,NL,2026-09-01,2026-09-01 05:15:29
TX-000045,ACC-1047,ACC-1010,crypto,278.31,EUR,IT,ES,2026-09-01,2026-09-01 09:51:05
TX-000046,ACC-1039,ACC-1101,cash_deposit,32.78,EUR,FR,PL,2026-09-01,2026-09-01 20:04:27
TX-000047,ACC-1147,ACC-1029,card,69.28,EUR,DE,FR,2026-09-01,2026-09-01 13:12:59
TX-000048,ACC-1097,ACC-1083,crypto,279.35,EUR,FR,NL,2026-09-01,2026-09-01 11:08:39
TX-000049,ACC-1044,ACC-1063,card,200.82,EUR,FR,ES,2026-09-01,2026-09-01 05:41:47
TX-000050,ACC-1074,ACC-1113,wire,210.12,EUR,ES,ES,2026-09-01,2026-09-01 04:38:09
TX-000051,ACC-1000,ACC-1083,card,596.13,EUR,NL,NL,2026-09-01,2026-09-01 16:25:06
TX-000052,ACC-1024,ACC-1095,wire,222.41,EUR,ES,IT,2026-09-01,2026-09-01 15:49:49
TX-000053,ACC-1141,ACC-1059,wire,242.74,EUR,ES,PL,2026-09-01,2026-09-01 06:16:23
TX-000054,ACC-1019,ACC-1120,wire,92.91,EUR,NL,FR,2026-09-01,2026-09-01 15:31:24
TX-000055,ACC-1064,ACC-1019,card,39.14,EUR,DE,NL,2026-09-01,2026-09-01 10:15:46
TX-000056,ACC-1126,ACC-1073,cash_deposit,151.03,EUR,DE,ES,2026-09-01,2026-09-01 06:11:26
TX-000057,ACC-1135,ACC-1043,card,60.35,EUR,DE,IT,2026-09-01,2026-09-01 09:05:08
TX-000058,ACC-1140,ACC-1128,wire,77.93,EUR,PL,ES,2026-09-01,2026-09-01 23:56:00
TX-000059,ACC-1062,ACC-1050,card,85.97,EUR,PL,PL,2026-09-01,2026-09-01 22:42:21
TX-000060,ACC-1131,ACC-1011,card,73.17,EUR,FR,NL,2026-09-01,2026-09-01 09:28:47
TX-000061,ACC-1017,ACC-1078,wire,239.59,EUR,IT,IT,2026-09-01,2026-09-01 02:21:00
TX-000062,ACC-1034,ACC-1082,wire,522.88,EUR,FR,IT,2026-09-01,2026-09-01 15:59:23
TX-000063,ACC-1085,ACC-1127,card,87.15,EUR,ES,DE,2026-09-01,2026-09-01 23:36:17
TX-000064,ACC-1114,ACC-1023,cash_deposit,435.20,EUR,PL,FR,2026-09-01,2026-09-01 23:20:06
TX-000065,ACC-1132,ACC-1103,crypto,177.00,EUR,FR,FR,2026-09-01,2026-09-01 18:07:06
TX-000066,ACC-1004,ACC-1014,wire,61.49,EUR,PL,PL,2026-09-01,2026-09-01 20:57:58
TX-000067,ACC-1149,ACC-1116,card,103.40,EUR,FR,DE,2026-09-01,2026-09-01 11:35:06
TX-000068,ACC-1123,ACC-1052,crypto,20.74,EUR,ES,DE,2026-09-01,2026-09-01 08:42:45
TX-000069,ACC-1077,ACC-1085,card,23.11,EUR,IT,ES,2026-09-01,2026-09-01 12:56:26
TX-000070,ACC-1011,ACC-1049,wire,60.78,EUR,NL,PL,2026-09-01,2026-09-01 23:27:42
TX-000071,ACC-1018,ACC-1140,cash_deposit,31.30,EUR,FR,PL,2026-09-01,2026-09-01 09:43:34
TX-000072,ACC-1116,ACC-1120,cash_deposit,240.34,EUR,DE,FR,2026-09-01,2026-09-01 03:03:19
TX-000073,ACC-1012,ACC-1118,card,1287.93,EUR,NL,FR,2026-09-01,2026-09-01 03:06:56
TX-000074,ACC-1024,ACC-1067,cash_deposit,876.52,EUR,ES,FR,2026-09-01,2026-09-01 06:01:11
TX-000075,ACC-1000,ACC-1110,cash_deposit,183.44,EUR,NL,IT,2026-09-01,2026-09-01 10:01:57
TX-000076,ACC-1044,ACC-1009,wire,134.31,EUR,FR,DE,2026-09-01,2026-09-01 16:13:03
TX-000077,ACC-1065,ACC-1098,wire,44.32,EUR,FR,IT,2026-09-01,2026-09-01 15:39:05
TX-000078,ACC-1045,ACC-1066,wire,51.39,EUR,FR,DE,2026-09-01,2026-09-01 20:13:18
TX-000079,ACC-1068,ACC-1096,wire,44.76,EUR,PL,FR,2026-09-01,2026-09-01 07:13:23
TX-000080,ACC-1038,ACC-1092,wire,40.36,EUR,NL,IT,2026-09-01,2026-09-01 11:41:38
TX-000081,ACC-1019,ACC-1079,wire,106.70,EUR,NL,IT,2026-09-01,2026-09-01 07:00:20
TX-000082,ACC-1033,ACC-1090,card,91.64,EUR,ES,NL,2026-09-01,2026-09-01 09:54:32
TX-000083,ACC-1008,ACC-1063,card,313.69,EUR,NL,ES,2026-09-01,2026-09-01 00:07:26
TX-000084,ACC-1031,ACC-1024,wire,177.88,EUR,PL,ES,2026-09-01,2026-09-01 22:23:33
TX-000085,ACC-1086,ACC-1116,cash_deposit,184.44,EUR,NL,DE,2026-09-01,2026-09-01 01:03:20
TX-000086,ACC-1037,ACC-1054,wire,62.73,EUR,IT,FR,2026-09-01,2026-09-01 04:42:13
TX-000087,ACC-1128,ACC-1109,card,238.15,EUR,ES,PL,2026-09-01,2026-09-01 05:58:18
TX-000088,ACC-1130,ACC-1023,card,39.57,EUR,PL,FR,2026-09-01,2026-09-01 15:01:58
TX-000089,ACC-1098,ACC-1023,wire,1945.67,EUR,IT,FR,2026-09-01,2026-09-01 09:12:39
TX-000090,ACC-1001,ACC-1131,cash_deposit,178.40,EUR,FR,FR,2026-09-01,2026-09-01 01:45:17
TX-000091,ACC-1141,ACC-1087,crypto,223.76,EUR,ES,PL,2026-09-01,2026-09-01 00:44:33
TX-000092,ACC-1003,ACC-1047,card,62.33,EUR,IT,IT,2026-09-01,2026-09-01 05:35:39
TX-000093,ACC-1001,ACC-1109,cash_deposit,23.73,EUR,FR,PL,2026-09-01,2026-09-01 08:39:42
TX-000094,ACC-1128,ACC-1057,card,116.50,EUR,ES,ES,2026-09-01,2026-09-01 06:56:17
TX-000095,ACC-1101,ACC-1099,crypto,192.45,EUR,PL,PL,2026-09-01,2026-09-01 11:16:57
TX-000096,ACC-1035,ACC-1135,cash_deposit,91.26,EUR,ES,DE,2026-09-01,2026-09-01 18:55:22
TX-000097,ACC-1111,ACC-1143,card,28.11,EUR,IT,PL,2026-09-01,2026-09-01 13:28:34
TX-000098,ACC-1043,ACC-1121,wire,128.85,EUR,IT,DE,2026-09-01,2026-09-01 08:02:02
TX-000099,ACC-1082,ACC-1067,cash_deposit,78.64,EUR,IT,FR,2026-09-01,2026-09-01 12:43:13
TX-000100,ACC-1106,ACC-1010,crypto,179.42,EUR,NL,ES,2026-09-01,2026-09-01 18:08:06
TX-000101,ACC-1028,ACC-1000,wire,420.73,EUR,FR,NL,2026-09-01,2026-09-01 12:13:16
TX-000102,ACC-1090,ACC-1067,wire,308.70,EUR,NL,FR,2026-09-01,2026-09-01 06:19:40
TX-000103,ACC-1114,ACC-1021,card,269.20,EUR,PL,PL,2026-09-01,2026-09-01 17:25:10
TX-000104,ACC-1012,ACC-1031,wire,433.51,EUR,NL,PL,2026-09-01,2026-09-01 20:56:23
TX-000105,ACC-1131,ACC-1140,card,34.59,EUR,FR,PL,2026-09-01,2026-09-01 05:40:35
TX-000106,ACC-1026,ACC-1147,cash_deposit,119.29,EUR,PL,DE,2026-09-01,2026-09-01 18:43:08
TX-000107,ACC-1099,ACC-1057,wire,38.76,EUR,PL,ES,2026-09-01,2026-09-01 07:29:46
TX-000108,ACC-1084,ACC-1122,card,147.45,EUR,NL,IT,2026-09-01,2026-09-01 15:15:36
TX-000109,ACC-1122,ACC-1107,wire,785.14,EUR,IT,DE,2026-09-01,2026-09-01 13:09:06
TX-000110,ACC-1059,ACC-1018,card,114.24,EUR,PL,FR,2026-09-01,2026-09-01 04:55:03
TX-000111,ACC-1011,ACC-1022,wire,76.28,EUR,NL,FR,2026-09-01,2026-09-01 19:59:53
TX-000112,ACC-1101,ACC-1121,card,212.92,EUR,PL,DE,2026-09-01,2026-09-01 07:34:27
TX-000113,ACC-1126,ACC-1127,card,294.82,EUR,DE,DE,2026-09-01,2026-09-01 14:42:06
TX-000114,ACC-1134,ACC-1115,cash_deposit,93.14,EUR,IT,ES,2026-09-01,2026-09-01 00:25:03
TX-000115,ACC-1109,ACC-1066,cash_deposit,146.82,EUR,PL,DE,2026-09-01,2026-09-01 12:40:04
TX-000116,ACC-1012,ACC-1088,cash_deposit,228.70,EUR,NL,ES,2026-09-01,2026-09-01 09:17:22
TX-000117,ACC-1094,ACC-1014,card,87.13,EUR,ES,PL,2026-09-01,2026-09-01 00:28:19
TX-000118,ACC-1140,ACC-1068,card,719.41,EUR,PL,PL,2026-09-01,2026-09-01 17:23:47
TX-000119,ACC-1008,ACC-1046,wire,82.11,EUR,NL,NL,2026-09-01,2026-09-01 11:32:48
TX-000120,ACC-1102,ACC-1131,card,128.70,EUR,NL,FR,2026-09-01,2026-09-01 11:42:04
TX-000121,ACC-1125,ACC-1010,wire,101.42,EUR,DE,ES,2026-09-01,2026-09-01 11:19:35
TX-000122,ACC-1104,ACC-1145,card,135.81,EUR,PL,FR,2026-09-01,2026-09-01 04:15:57
TX-000123,ACC-1008,ACC-1027,wire,159.34,EUR,NL,ES,2026-09-01,2026-09-01 23:40:59
TX-000124,ACC-1008,ACC-1110,wire,37.81,EUR,NL,IT,2026-09-01,2026-09-01 23:40:28
TX-000125,ACC-1025,ACC-1081,crypto,183.43,EUR,FR,NL,2026-09-01,2026-09-01 23:22:43
TX-000126,ACC-1012,ACC-1039,card,101.91,EUR,NL,FR,2026-09-01,2026-09-01 09:11:10
TX-000127,ACC-1106,ACC-1031,cash_deposit,15.44,EUR,NL,PL,2026-09-01,2026-09-01 17:53:36
TX-000128,ACC-1075,ACC-1078,cash_deposit,187.56,EUR,PL,IT,2026-09-01,2026-09-01 12:35:14
TX-000129,ACC-1043,ACC-1132,cash_deposit,61.27,EUR,IT,FR,2026-09-01,2026-09-01 00:22:39
TX-000130,ACC-1017,ACC-1119,wire,410.86,EUR,IT,PL,2026-09-01,2026-09-01 15:43:17
TX-000131,ACC-1014,ACC-1069,wire,269.78,EUR,PL,IT,2026-09-01,2026-09-01 07:39:12
TX-000132,ACC-1046,ACC-1117,wire,83.24,EUR,NL,IT,2026-09-01,2026-09-01 09:47:14
TX-000133,ACC-1135,ACC-1136,card,27.11,EUR,DE,ES,2026-09-01,2026-09-01 18:42:18
TX-000134,ACC-1134,ACC-1076,wire,174.43,EUR,IT,NL,2026-09-01,2026-09-01 21:05:23
TX-000135,ACC-1134,ACC-1025,card,334.85,EUR,IT,FR,2026-09-01,2026-09-01 01:58:53
TX-000136,ACC-1035,ACC-1086,card,267.07,EUR,ES,NL,2026-09-01,2026-09-01 17:32:51
TX-000137,ACC-1112,ACC-1090,wire,1753.65,EUR,DE,NL,2026-09-01,2026-09-01 15:16:20
TX-000138,ACC-1055,ACC-1002,card,43.06,EUR,IT,ES,2026-09-01,2026-09-01 19:41:20
TX-000139,ACC-1008,ACC-1090,cash_deposit,235.81,EUR,NL,NL,2026-09-01,2026-09-01 12:17:18
TX-000140,ACC-1146,ACC-1119,card,156.41,EUR,NL,PL,2026-09-01,2026-09-01 13:18:47
TX-000141,ACC-1049,ACC-1044,wire,72.96,EUR,PL,FR,2026-09-01,2026-09-01 22:14:56
TX-000142,ACC-1043,ACC-1149,cash_deposit,100.14,EUR,IT,FR,2026-09-01,2026-09-01 22:01:11
TX-000143,ACC-1089,ACC-1109,wire,577.05,EUR,NL,PL,2026-09-01,2026-09-01 02:59:13
TX-000144,ACC-1128,ACC-1120,card,175.56,EUR,ES,FR,2026-09-01,2026-09-01 16:30:17
TX-000145,ACC-1041,ACC-1136,crypto,101.38,EUR,PL,ES,2026-09-01,2026-09-01 02:23:42
TX-000146,ACC-1067,ACC-1120,wire,75.19,EUR,FR,FR,2026-09-01,2026-09-01 14:50:13
TX-000147,ACC-1044,ACC-1041,cash_deposit,701.96,EUR,FR,PL,2026-09-01,2026-09-01 02:12:28
TX-000148,ACC-1111,ACC-1082,cash_deposit,228.07,EUR,IT,IT,2026-09-01,2026-09-01 17:46:18
TX-000149,ACC-1106,ACC-1030,card,401.09,EUR,NL,PL,2026-09-01,2026-09-01 18:25:35
TX-000150,ACC-1136,ACC-1029,wire,251.93,EUR,ES,FR,2026-09-01,2026-09-01 15:16:46
TX-000151,ACC-1102,ACC-1064,crypto,72.56,EUR,NL,DE,2026-09-01,2026-09-01 20:04:32
TX-000152,ACC-1026,ACC-1146,card,566.60,EUR,PL,NL,2026-09-01,2026-09-01 20:34:28
TX-000153,ACC-1147,ACC-1129,wire,87.60,EUR,DE,PL,2026-09-01,2026-09-01 07:18:02
TX-000154,ACC-1113,ACC-1122,wire,682.33,EUR,ES,IT,2026-09-01,2026-09-01 03:46:31
TX-000155,ACC-1136,ACC-1068,wire,160.57,EUR,ES,PL,2026-09-01,2026-09-01 21:25:48
TX-000156,ACC-1017,ACC-1143,wire,773.34,EUR,IT,PL,2026-09-01,2026-09-01 20:35:40
TX-000157,ACC-1038,ACC-1051,wire,117.81,EUR,NL,FR,2026-09-01,2026-09-01 06:39:24
TX-000158,ACC-1094,ACC-1100,card,140.85,EUR,ES,PL,2026-09-01,2026-09-01 05:44:36
TX-000159,ACC-1133,ACC-1040,crypto,67.61,EUR,IT,IT,2026-09-01,2026-09-01 23:04:46
TX-000160,ACC-1128,ACC-1051,wire,439.70,EUR,ES,FR,2026-09-01,2026-09-01 10:04:17
TX-000161,ACC-1046,ACC-1033,cash_deposit,40.93,EUR,NL,ES,2026-09-01,2026-09-01 10:02:39
TX-000162,ACC-1025,ACC-1057,card,71.94,EUR,FR,ES,2026-09-01,2026-09-01 15:16:57
TX-000163,ACC-1004,ACC-1104,card,181.96,EUR,PL,PL,2026-09-01,2026-09-01 08:30:18
TX-000164,ACC-1112,ACC-1082,card,172.74,EUR,DE,IT,2026-09-01,2026-09-01 23:09:06
TX-000165,ACC-1109,ACC-1019,cash_deposit,131.86,EUR,PL,NL,2026-09-01,2026-09-01 19:44:02
TX-000166,ACC-1014,ACC-1065,card,131.52,EUR,PL,FR,2026-09-01,2026-09-01 16:04:03
TX-000167,ACC-1044,ACC-1052,card,249.43,EUR,FR,DE,2026-09-01,2026-09-01 16:58:21
TX-000168,ACC-1036,ACC-1087,wire,187.31,EUR,ES,PL,2026-09-01,2026-09-01 12:31:13
TX-000169,ACC-1045,ACC-1100,crypto,62.69,EUR,FR,PL,2026-09-01,2026-09-01 05:46:11
TX-000170,ACC-1047,ACC-1021,card,25.49,EUR,IT,PL,2026-09-01,2026-09-01 23:16:26
TX-000171,ACC-1064,ACC-1028,wire,121.16,EUR,DE,FR,2026-09-01,2026-09-01 05:19:25
TX-000172,ACC-1068,ACC-1126,wire,304.56,EUR,PL,DE,2026-09-01,2026-09-01 01:32:49
TX-000173,ACC-1107,ACC-1127,crypto,136.19,EUR,DE,DE,2026-09-01,2026-09-01 00:37:16
TX-000174,ACC-1104,ACC-1083,card,731.53,EUR,PL,NL,2026-09-01,2026-09-01 23:50:22
TX-000175,ACC-1040,ACC-1011,wire,551.22,EUR,IT,NL,2026-09-01,2026-09-01 06:01:57
TX-000176,ACC-1042,ACC-1047,card,51.07,EUR,ES,IT,2026-09-01,2026-09-01 05:26:44
TX-000177,ACC-1111,ACC-1033,card,80.24,EUR,IT,ES,2026-09-01,2026-09-01 15:06:02
TX-000178,ACC-1137,ACC-1096,wire,268.05,EUR,IT,FR,2026-09-01,2026-09-01 09:03:44
TX-000179,ACC-1050,ACC-1138,wire,193.68,EUR,PL,IT,2026-09-01,2026-09-01 01:59:55
TX-000180,ACC-1032,ACC-1122,card,137.23,EUR,DE,IT,2026-09-01,2026-09-01 20:22:14
TX-000181,ACC-1063,ACC-1060,card,215.02,EUR,ES,NL,2026-09-01,2026-09-01 03:43:03
TX-000182,ACC-1112,ACC-1008,cash_deposit,64.99,EUR,DE,NL,2026-09-01,2026-09-01 16:46:11
TX-000183,ACC-1113,ACC-1003,cash_deposit,405.89,EUR,ES,IT,2026-09-01,2026-09-01 06:48:50
TX-000184,ACC-1134,ACC-1110,cash_deposit,406.37,EUR,IT,IT,2026-09-01,2026-09-01 06:13:39
TX-000185,ACC-1026,ACC-1015,wire,69.53,EUR,PL,DE,2026-09-01,2026-09-01 07:33:04
TX-000186,ACC-1138,ACC-1063,wire,144.63,EUR,IT,ES,2026-09-01,2026-09-01 00:30:17
TX-000187,ACC-1089,ACC-1117,card,182.23,EUR,NL,IT,2026-09-01,2026-09-01 12:33:41
TX-000188,ACC-1066,ACC-1057,card,25.64,EUR,DE,ES,2026-09-01,2026-09-01 02:52:47
TX-000189,ACC-1006,ACC-1087,wire,254.64,EUR,ES,PL,2026-09-01,2026-09-01 08:30:23
TX-000190,ACC-1130,ACC-1094,card,78.54,EUR,PL,ES,2026-09-01,2026-09-01 23:03:34
TX-000191,ACC-1072,ACC-1012,card,567.80,EUR,IT,NL,2026-09-01,2026-09-01 17:54:56
TX-000192,ACC-1049,ACC-1008,cash_deposit,148.47,EUR,PL,NL,2026-09-01,2026-09-01 00:59:31
TX-000193,ACC-1131,ACC-1138,card,162.64,EUR,FR,IT,2026-09-01,2026-09-01 22:13:19
TX-000194,ACC-1149,ACC-1020,card,625.89,EUR,FR,IT,2026-09-01,2026-09-01 11:44:03
TX-000195,ACC-1093,ACC-1021,card,210.03,EUR,NL,PL,2026-09-01,2026-09-01 05:09:28
TX-000196,ACC-1036,ACC-1093,wire,311.63,EUR,ES,NL,2026-09-01,2026-09-01 05:38:56
TX-000197,ACC-1035,ACC-1082,card,140.12,EUR,ES,IT,2026-09-01,2026-09-01 12:25:11
TX-000198,ACC-1008,ACC-1005,wire,197.72,EUR,NL,IT,2026-09-01,2026-09-01 12:52:57
TX-000199,ACC-1083,ACC-1042,crypto,41.00,EUR,NL,ES,2026-09-01,2026-09-01 03:36:52
TX-000200,ACC-1018,ACC-1047,wire,135.63,EUR,FR,IT,2026-09-01,2026-09-01 19:57:23
TX-000201,ACC-1008,ACC-1101,wire,49.06,EUR,NL,PL,2026-09-01,2026-09-01 17:08:08
TX-000202,ACC-1091,ACC-1053,wire,169.63,EUR,PL,DE,2026-09-01,2026-09-01 12:21:28
TX-000203,ACC-1023,ACC-1144,wire,184.58,EUR,FR,FR,2026-09-01,2026-09-01 17:05:12
TX-000204,ACC-1097,ACC-1043,card,93.28,EUR,FR,IT,2026-09-01,2026-09-01 14:53:40
TX-000205,ACC-1140,ACC-1031,cash_deposit,59.44,EUR,PL,PL,2026-09-01,2026-09-01 22:37:32
TX-000206,ACC-1125,ACC-1086,cash_deposit,254.34,EUR,DE,NL,2026-09-01,2026-09-01 15:28:08
TX-000207,ACC-1120,ACC-1026,wire,57.82,EUR,FR,PL,2026-09-01,2026-09-01 14:23:57
TX-000208,ACC-1124,ACC-1067,card,25.05,EUR,ES,FR,2026-09-01,2026-09-01 06:24:37
TX-000209,ACC-1031,ACC-1081,card,124.83,EUR,PL,NL,2026-09-01,2026-09-01 08:42:05
TX-000210,ACC-1001,ACC-1037,card,174.14,EUR,FR,IT,2026-09-01,2026-09-01 15:48:09
TX-000211,ACC-1025,ACC-1072,card,419.50,EUR,FR,IT,2026-09-01,2026-09-01 21:08:42
TX-000212,ACC-1069,ACC-1061,wire,111.56,EUR,IT,FR,2026-09-01,2026-09-01 15:56:52
TX-000213,ACC-1074,ACC-1075,card,138.73,EUR,ES,PL,2026-09-01,2026-09-01 00:39:41
TX-000214,ACC-1118,ACC-1058,card,40.93,EUR,FR,NL,2026-09-01,2026-09-01 18:00:48
TX-000215,ACC-1008,ACC-1058,wire,119.30,EUR,NL,NL,2026-09-01,2026-09-01 07:34:49
TX-000216,ACC-1039,ACC-1011,wire,218.32,EUR,FR,NL,2026-09-01,2026-09-01 15:59:21
TX-000217,ACC-1132,ACC-1108,cash_deposit,258.66,EUR,FR,NL,2026-09-01,2026-09-01 14:01:58
TX-000218,ACC-1073,ACC-1147,card,234.84,EUR,ES,DE,2026-09-01,2026-09-01 15:29:37
TX-000219,ACC-1095,ACC-1125,cash_deposit,68.56,EUR,IT,DE,2026-09-01,2026-09-01 09:37:03
TX-000220,ACC-1016,ACC-1046,card,308.82,EUR,ES,NL,2026-09-01,2026-09-01 09:18:39
TX-000221,ACC-1104,ACC-1047,crypto,115.72,EUR,PL,IT,2026-09-01,2026-09-01 09:58:21
TX-000222,ACC-1110,ACC-1026,card,24.30,EUR,IT,PL,2026-09-01,2026-09-01 02:47:53
TX-000223,ACC-1006,ACC-1138,cash_deposit,62.42,EUR,ES,IT,2026-09-01,2026-09-01 17:55:15
TX-000224,ACC-1037,ACC-1129,cash_deposit,15.78,EUR,IT,PL,2026-09-01,2026-09-01 16:18:15
TX-000225,ACC-1087,ACC-1004,crypto,628.44,EUR,PL,PL,2026-09-01,2026-09-01 10:24:53
TX-000226,ACC-1005,ACC-1099,card,487.99,EUR,IT,PL,2026-09-01,2026-09-01 05:21:52
TX-000227,ACC-1143,ACC-1133,crypto,117.89,EUR,PL,IT,2026-09-01,2026-09-01 15:19:54
TX-000228,ACC-1038,ACC-1039,crypto,184.40,EUR,NL,FR,2026-09-01,2026-09-01 15:10:34
TX-000229,ACC-1133,ACC-1062,card,524.37,EUR,IT,PL,2026-09-01,2026-09-01 18:01:55
TX-000230,ACC-1019,ACC-1054,card,640.22,EUR,NL,FR,2026-09-01,2026-09-01 18:51:05
TX-000231,ACC-1115,ACC-1089,wire,124.08,EUR,ES,NL,2026-09-01,2026-09-01 02:51:51
TX-000232,ACC-1025,ACC-1023,card,106.03,EUR,FR,FR,2026-09-01,2026-09-01 06:42:30
TX-000233,ACC-1075,ACC-1077,card,331.27,EUR,PL,IT,2026-09-01,2026-09-01 14:49:15
TX-000234,ACC-1129,ACC-1042,cash_deposit,539.25,EUR,PL,ES,2026-09-01,2026-09-01 15:14:03
TX-000235,ACC-1085,ACC-1121,card,89.82,EUR,ES,DE,2026-09-01,2026-09-01 03:03:12
TX-000236,ACC-1087,ACC-1134,card,74.71,EUR,PL,IT,2026-09-01,2026-09-01 14:27:38
TX-000237,ACC-1149,ACC-1124,card,321.20,EUR,FR,ES,2026-09-01,2026-09-01 15:07:48
TX-000238,ACC-1070,ACC-1030,wire,270.69,EUR,ES,PL,2026-09-01,2026-09-01 03:13:56
TX-000239,ACC-1018,ACC-1086,cash_deposit,130.69,EUR,FR,NL,2026-09-01,2026-09-01 02:36:18
